,_id,task,src,tgt
354,1381,neutralize,"Make this text less biased: this is clearly a reference to todd rundgren's contribution in the middle of ""bat out of hell"".","this is a reference to todd rundgren's contribution in the middle of ""bat out of hell""."
355,1363,neutralize,"Remove POV: hillsborough aired the first time on 15 april 2014, the 25th anniversary of the tragedy .","hillsborough aired the first time on 15 april 2014, the 25th anniversary of the disaster ."
356,1287,neutralize,"Make this text less biased: nile is openly opposed to australian neopagans, having said that the christian democrats would ""do what it can to stop pagan weddings and witchcraft or wicca activities.""","nile is opposed to australian neopagans, having said that the christian democrats would ""do what it can to stop pagan weddings and witchcraft or wicca activities."""
357,1377,neutralize,"Make this text more neutral: there is breath-taking cliff scenery, with a view of the blasket islands, where peig sayers lived.","there is dramatic cliff scenery, with a view of the blasket islands, where peig sayers lived."
358,1135,neutralize,"Make this paragraph more neutral: gwen follows, and they seemingly kill electro in an explosion caused by overloading his electricity supply.","gwen follows, and they kill electro in an explosion caused by overloading his electricity supply."
359,1686,neutralize,"Make this paragraph more neutral: timothy james mcveigh (april 23, 1968 – june 11, 2001) was an american terrorist convicted of eleven federal offenses and ultimately executed as a result of his role in the april 19, 1995, oklahoma city bombing.","timothy james mcveigh (april 23, 1968 – june 11, 2001) was an american convicted of eleven federal offenses and ultimately executed as a result of his role in the april 19, 1995, oklahoma city bombing."
360,1656,neutralize,Neutralize this text: however his most fascinating book may be ' the art of psychotherapy'.,however his most notable book may be ' the art of psychotherapy'.
361,1524,neutralize,"Make this paragraph more neutral: on july 16, 2008, the mexican navy intercepted a 10 meter long narco submarine travelling about 200 kilometers off the southwest of oaxaca, mexico; in a daring raid, mexican navy special forces rappelled from a helicopter on to the deck of the narco submarine and arrested four smugglers before they could scuttle their vessel.","on july 16, 2008, the mexican navy intercepted a 10 meter long narco submarine travelling about 200 kilometers off the southwest of oaxaca, mexico; in a raid, mexican navy special forces rappelled from a helicopter on to the deck of the narco submarine and arrested four smugglers before they could scuttle their vessel."
362,1241,neutralize,"Make this paragraph more neutral: the main campus is on the charles river in boston's fenway-kenmore neighborhood, where it is conveniently bisected by the massachusetts turnpike.","the main campus is on the charles river in boston's fenway-kenmore neighborhood, where it is bisected by the massachusetts turnpike."
363,1606,neutralize,"Make this text less biased: googlezon is the name of a fictional future company created when google merges with amazon.com in the popular dystopian flash movie epic 2014, released in november 2004. as the story goes, google, having consolidated all of its services into the google grid a ""universal platform that provides a functionally limitless amount of storage space and bandwidth to store and share media of all kinds"" and amazon.com, with its ""social recommendation engine"" and ""huge commercial infrastructure"" combine forces to battle with microsoft and its fictional newsbotster in the ""news wars of 2010"" which are ""notable for the fact that no actual news organizations take part"".","googlezon is the name of a fictional future company created when google merges with amazon.com in the popular utopian flash movie epic 2014, released in november 2004. as the story goes, google, having consolidated all of its services into the google grid a ""universal platform that provides a functionally limitless amount of storage space and bandwidth to store and share media of all kinds"" and amazon.com, with its ""social recommendation engine"" and ""huge commercial infrastructure"" combine forces to battle with microsoft and its fictional newsbotster in the ""news wars of 2010"" which are ""notable for the fact that no actual news organizations take part""."
364,1191,neutralize,Remove points of view: however there are groups of women who may be at higher risk of coping with problems and distress following abortion.,"moreover, there are groups of women who may be at higher risk of coping with problems and distress following abortion."
365,1792,neutralize,"Make this paragraph more neutral: great personal rapport developed between smith and his portuguese counterpart, dictator antnio de oliveira salazar.","great personal rapport developed between smith and his portuguese counterpart, antnio de oliveira salazar."
366,1553,neutralize,Neutralize this text: he supports the racist view that chinese buyers are the cause of auckland's housing issues,he supports the view that chinese buyers are the cause of auckland's housing issues
367,1512,neutralize,Remove POV: image:stonearchtruss.jpg|in 1963 the bridge was disfigured to allow clearance for the upper lock,image:stonearchtruss.jpg|in 1963 the bridge was modified to allow clearance for the upper lock
368,1566,neutralize,"Remove points of view: barack obama religion conspiracy theoriesallegations that he secretly follows a non-christian religion, or that he is the antichristhave been suggested ever since barack obama began his campaign to become president of the united states in 2007. as with the barack obama citizenship conspiracy theories, these false claims are promoted by various fringe theorists and political opponents.","barack obama religion conspiracy theoriesallegations that he secretly follows a non-christian religion, or that he is the antichristhave been suggested ever since barack obama began his campaign to become president of the united states in 2007. as with the barack obama citizenship conspiracy theories, these claims are promoted by various fringe theorists and political opponents."
369,1373,neutralize,"Make this paragraph more neutral: (which stands for rural free delivery) was popular throughout its entire run, but was canceled after its third season in cbs's infamous ""rural purge"" of 1971.","(which stands for rural free delivery) was popular throughout its entire run, but was canceled after its third season in cbs's ""rural purge"" of 1971."
370,1475,neutralize,"Make this text less biased: combining modern manufacturing and contemporary design, they have introduced exciting new recording artists to the islamic nasheed and music market.","combining modern manufacturing and contemporary design, they have introduced many new recording artists to the islamic nasheed and music market."
371,1337,neutralize,"Remove POV: herbert lom (; born 11 september 1917) is a czech-born thespian who has been based in the united kingdom since 1939. in a career lasting more than 60 years he appeared in character roles, usually portraying villains early in his career and professional men in later years.","herbert lom (; born 11 september 1917) is a czech-born film and television actor who has been based in the united kingdom since 1939. in a career lasting more than 60 years he appeared in character roles, usually portraying villains early in his career and professional men in later years."
372,1311,neutralize,"Make this text more neutral: 12 february - pat finucane, solicitor murdered by loyalist paramilitaries (b.1949).","12 february - pat finucane, solicitor killed by loyalist paramilitaries (b.1949)."
373,1403,neutralize,"Remove non-neutral points of view: partly as a result of this tragedy , plexiglass panels sitting atop the boards of hockey rinks to protect spectators have been supplemented with mesh nets that extend above the upper edge of the plexiglass.","partly as a result of this event , plexiglass panels sitting atop the boards of hockey rinks to protect spectators have been supplemented with mesh nets that extend above the upper edge of the plexiglass."
374,1778,neutralize,"Neutralize this text: the graphically explicit depiction of sexuality garnered the novel a notoriety in china akin to fanny hill and lolita in english literature, but critics such as the translator david tod roy see a firm moral structure which exacts retribution for the sexual libertinism of the central characters.","the graphically explicit depiction of sexuality garnered the novel a notoriety in china akin to fanny hill and lolita in english literature, but critics such as the translator david tod roy see a firm society structure which exacts retribution for the sexual libertinism of the central characters."
375,1667,neutralize,"Make this more neutral: in new age, channeling is the special ability of a person (called a channel) to receive information --much as a radio receives a signal from a transmitter-- from an unknown source.","in new age, channeling is a supposed special ability of a person (called a channel) to receive information --much as a radio receives a signal from a transmitter-- from an unknown source."
376,1750,neutralize,Remove unsourced opinions from this text: he recently worked on the videogame advent rising which unfortunately was both a critical and commercial flop.,he recently worked on the videogame advent rising which was both a critical and commercial flop.
377,1641,neutralize,"Neutralize this text: the song's lyrics are a reply to revolutionary che guevara's farewell letter when he left cuba, in order to foster revolution in the congo and later bolivia, where he would be captured and murdered .","the song's lyrics are a reply to revolutionary che guevara's farewell letter when he left cuba, in order to foster revolution in the congo and later bolivia, where he would be captured and executed ."
378,1438,neutralize,"Make this more neutral: he received a saturn award nomination for best supporting actor for a nightmare on elm street 3: dream warriors in 1987 and a nightmare on elm street 4: the dream master in 1988. despite his reputation for appearing in exploitative horror films, englund is a classically trained actor.","he received a saturn award nomination for best supporting actor for a nightmare on elm street 3: dream warriors in 1987 and a nightmare on elm street 4: the dream master in 1988. despite his reputation for appearing in horror films, englund is a classically trained actor."
379,1294,neutralize,"Make this paragraph more neutral: many buildings at american universities have flat roofs, whereas pitched roofs designed to shed snow or heavy rain present serious safety challenges for roof hackers.","many buildings at american universities have flat roofs, whereas pitched roofs designed to shed snow or heavy rain present safety challenges for roof hackers."
380,1200,neutralize,"Make this paragraph more neutral: the union cabinet of india has, in view of the unreasonably high tariff charged by sebs, approved railways' proposal for availing direct power supply from central generating agencies from the 15 per cent unallocated central share of power.railways are saving about rs.","the union cabinet of india has, in view of the high tariff charged by sebs, approved railways' proposal for availing direct power supply from central generating agencies from the 15 per cent unallocated central share of power.railways are saving about rs."
381,1143,neutralize,Make this text more neutral: sufism arose among pious muslims as a reaction against the worldliness of the early umayyad caliphate (661-750 ce).,sufism arose among a number of muslims as a reaction against the worldliness of the early umayyad caliphate (661-750 ce).
382,1637,neutralize,"Remove points of view: the rational response squad, also known by the abbreviation rrs, is a group of atheists who have taken on the mission of irreverently confronting what they call irrationalism.","the rational response squad, also known by the abbreviation rrs, is a group of atheists who have taken on the mission of confronting what they call irrationalism."
383,1177,neutralize,"Remove points of view: unfortunately , the lagrange point comes shortly before the pluto encounter.","however , the lagrange point comes shortly before the pluto encounter."
384,1681,neutralize,"Remove POV: plekhanov for a swingeing marxist critique of 1895. anarchists have also been characterised as spoilt middle-class dilettantes, most recently in relation to anti-capitalist protesters.","plekhanov for a marxist critique of 1895. anarchists have also been characterised as spoilt middle-class dilettantes, most recently in relation to anti-capitalist protesters."
385,1181,neutralize,Remove points of view: communiqu has spent only 30 weeks in the uk albums chart.,communiqu has spent 30 weeks in the uk albums chart.
386,1484,neutralize,"Remove unsourced opinions from this text: doug gets a phone call one day informing him of his father's passing , and that someone would need to pick up the cremated remains.","doug gets a phone call one day informing him of his father's death , and that someone would need to pick up the cremated remains."
387,1119,neutralize,"Make this more neutral: the magazine heroplay examined byrnes alleged treatment of women in his comics, and concluded, as dynamic as his art can be, and as ambitious as his storylines are, he just seems to have an axe to grind with the female of the species, and that he made women either bitchy, flighty, or evil.","the magazine heroplay examined byrnes treatment of women in his comics, and concluded, as dynamic as his art can be, and as ambitious as his storylines are, he just seems to have an axe to grind with the female of the species, and that he made women either bitchy, flighty, or evil."
388,1615,neutralize,Remove unsourced opinions from this text: landmarks illinois was involved in a highly publicized preservation effort to save mies van der rohe's breathtaking farnsworth house from being dismantled and relocated from its original site along the fox river.,landmarks illinois was involved in a highly publicized preservation effort to save mies van der rohe's farnsworth house from being dismantled and relocated from its original site along the fox river.
389,1664,neutralize,"Remove points of view: making the town worth visiting is, not only the excellent wine the rdesheimer berg is among germanys best winegrowing areas or even the old town itself, but also the picturesque rheingau landscape together with the romantic rhine.","making the town worth visiting is, not only the wine the rdesheimer berg is among germanys best winegrowing areas or even the old town itself, but also the picturesque rheingau landscape together with the romantic rhine."
390,1230,neutralize,"Make this text more neutral: upon completion of class 12, students are then required to sit for the entrance examinations for their chosen course of study and university (see twelfth grade, india) or to the prestigious universities through the aiims, iit-jee, aieee, etc.","upon completion of class 12, students are then required to sit for the entrance examinations for their chosen course of study and university (see twelfth grade, india) or to the universities through the aiims, iit-jee, aieee, etc."
391,1608,neutralize,"Neutralize this text: arsenal then participated in the north london derby, hosting tottenham hotspur in league action on november 6. arsenal gained the lead just prior to the halftime break, with kevin wimmer glancing zil's free-kick past hugo lloris, before spurs responded with a harry kane spot-kick following a tangle between laurent koscielny and mousa dembele .","arsenal then participated in the north london derby, hosting tottenham hotspur in league action on november 6. arsenal gained the lead just prior to the halftime break, with kevin wimmer glancing zil's free-kick past hugo lloris, before spurs responded with a harry kane spot-kick following a tangle between laurent koscielny and mousa dembl ."
392,1293,neutralize,"Remove POV: the term originated from early greek and roman poets, who used it to refer to a time when mankind lived in a better time and was pure (see golden age).","the term originated from early greek and roman poets, who used it to refer to a time when humankind lived in a better time and was pure (see golden age)."
393,1157,neutralize,"Remove unsourced opinions from this text: jihadi john is a nickname given to a member of the self-designated islamic state (is, isis, or isil).","jihadi john is a nickname given to a member of the islamic state (is, isis, or isil)."
394,1225,neutralize,"Neutralize this text: one of the earliest documented forms of celebrity related twitter-like disclosures dates from 1980, when real estate mogul william desmond ryan made round the clock press releases about his relationship with comedienne phyllis diller, even revealing what she was making him for dinner on a nightly basis.","one of the earliest documented forms of celebrity related twitter-like disclosures dates from 1980, when real estate mogul william desmond ryan made round the clock press releases about his relationship with comedian phyllis diller, even revealing what she was making him for dinner on a nightly basis."
395,1321,neutralize,"Make this text less biased: recaptured the world records for both donkey kong (1,062,800 points) and donkey kong jr. (1,270,900) on the weekend of july 24, 2010. these records was quickly lost to steve wiebe on september 20, 2010 (1,064,500 points) and mark l kiehl on september 9, 2010 (1,307,500 points) for donkey kong and donkey kong jr. respectively.","recaptured the world records for both donkey kong (1,062,800 points) and donkey kong jr. (1,270,900) on the weekend of july 24, 2010. these records was lost to steve wiebe on september 20, 2010 (1,064,500 points) and mark l kiehl on september 9, 2010 (1,307,500 points) for donkey kong and donkey kong jr. respectively."
396,1136,neutralize,"Remove non-neutral points of view: he spent the summer after high school writing, producing and recording 40 incredible songs and began making his rounds to all major record labels.","he spent the summer after high school writing, producing and recording 40 songs and began making his rounds to all major record labels."
397,1478,neutralize,Remove POV: arguably the most famous meeting in the rivalry is the 1972 victory by auburn over the #2-ranked and heavily favored alabama team.,arguably the most famous auburn victory in the rivalry is the 1972 victory by auburn over the #2-ranked and heavily favored alabama team.
398,1772,neutralize,"Remove POV: the particular factors of this extraordinary case were these: ow bunker (owb) was an intermediary supplier of bunkers to ships, having bought the fuel from wholesale suppliers.","the particular factors of this extraordinary case were these: ow bunker (owb) was an intermediary supplier of bunkers to ships, having obtained the fuel from wholesale suppliers."
399,1203,neutralize,"Make this text more neutral: joseph maxwell dempsie (born 22 june 1987) is an english actor, best known for the roles of chris miles in the e4 teen comedy-drama skins (20072008) and gendry in game of thrones (2011-2013, 2017-present).","joseph maxwell dempsie (born 22 june 1987) is an english actor, known for the roles of chris miles in the e4 teen comedy-drama skins (20072008) and gendry in game of thrones (2011-2013, 2017-present)."
400,1617,neutralize,"Make this more neutral: since the langners stepped down in 1959, the administration has included james b. mckenzie from 1959 to 2000 and actress joanne woodward, paul newman's wife, who took over as artistic director in 2000. newman remained a part-owner of a restaurant next to the theatre until his passing in 2008.","since the langners stepped down in 1959, the administration has included james b. mckenzie from 1959 to 2000 and actress joanne woodward, paul newman's wife, who took over as artistic director in 2000. newman remained a part-owner of a restaurant next to the theatre until his death in 2008."
401,1584,neutralize,"Remove points of view: benzodiazepine use must be prescribed with care because benzodiazepines have a great addiction potential, and many opioid users also use other central nervous system depressants, especially alcohol.","benzodiazepine use must be prescribed with care because benzodiazepines have a addiction potential, and many opioid users also use other central nervous system depressants, especially alcohol."
402,1153,neutralize,"Remove points of view: the sea shepherd conservation society is a non-profit, non-governmental maritime criminal organization founded by paul watson in 1977. the organization was founded after watson was expelled from greenpeace, an organization which watson originally helped found, over disagreements over tactics.","the sea shepherd conservation society is a non-profit, non-governmental maritime organization founded by paul watson in 1977. the organization was founded after watson was expelled from greenpeace, an organization which watson originally helped found, over disagreements over tactics."
403,1147,neutralize,"Make this more neutral: according to the national center for science education, the phrase, like 'teach the controversy' and 'critical analysis of evolution', is another attempt in a series of legal and political tactics adopted by intelligent design creationists to encourage educators to teach fallacious information that a controversy exists among scientists over whether evolution has occurred.","according to the national center for science education, the phrase, like 'teach the controversy' and 'critical analysis of evolution', is another attempt in a series of legal and political tactics adopted by intelligent design advocates to encourage educators to teach fallacious information that a controversy exists among scientists over whether evolution has occurred."
404,1564,neutralize,"Make this text more neutral: it features a realistic art style similar to but more advanced than that found in ocarina of time, rather than the cartoon look of the legend of zelda: the wind waker, although it will still make use of the cel-shading lighting effects and a heavily modified version of the wind waker's engine.","it features a realistic art style similar to but more advanced than that found in ocarina of time, rather than the cartoon look of the legend of zelda: the wind waker, although it will still make use of the cel-shading lighting effects and a modified version of the wind waker's engine."
405,1585,neutralize,"Neutralize this text: an extremely talented mercenary mage, he is the grandson of niime and the son of canas, who appears in fire emblem.","an extremely mercenary mage, he is the grandson of niime and the son of canas, who appears in fire emblem."
406,1198,neutralize,Make this more neutral: the tree line is around 4000 m elevation and the tallest peaks contain permanent equatorial glaciers -- sadly disappearing due to a changing climate.,the tree line is around 4000 m elevation and the tallest peaks contain permanent equatorial glaciers -- happily disappearing due to a changing climate.
407,1782,neutralize,"Make this paragraph more neutral: today, ucr is oriented towards undergraduates, with 78 majors and 45 minors, but also offers mediocre master's and doctoral degrees.","today, ucr is oriented towards undergraduates, with 78 majors and 45 minors, but also offers master's and doctoral degrees."
408,1379,neutralize,"Remove non-neutral points of view: central secretariat at rahimyar khan, camp office at karachi.took over as chairman on 17 december 2005 after the sad demise of bani chairman sahibzada mohammad dawood khan abbasi ex bahawalpuur state.haji rabnawaz being the senior vice chairman of psqi.","central secretariat at rahimyar khan, camp office at karachi.took over as chairman on 17 december 2005 after the demise of bani chairman sahibzada mohammad dawood khan abbasi ex bahawalpuur state.haji rabnawaz being the senior vice chairman of psqi."
409,1334,neutralize,"Remove non-neutral points of view: the stranger reappears in the title tales to astonish, becoming convinced that mankind is dangerous and sets out to destroy the earth using the creature known as the hulk, allowing a better race of humanity to take over.","the stranger reappears in the title tales to astonish, becoming convinced that humankind is dangerous and sets out to destroy the earth using the creature known as the hulk, allowing a better race of humanity to take over."
410,1404,neutralize,"Make this paragraph more neutral: eventually, clumsy declarations by some hard-line right-wing members of the bush administration, such as deputy secretary for defense paul wolfowitz's infamous statement that ""for bureaucratic reasons, we settled on one issue, weapons of mass destruction, because it was the one reason everyone could agree on"" further undermined the legitimacy of the invasion, and international confidence in the good faith of the usa.","eventually, clumsy declarations by some hard-line members of the bush administration, such as deputy secretary for defense paul wolfowitz's infamous statement that ""for bureaucratic reasons, we settled on one issue, weapons of mass destruction, because it was the one reason everyone could agree on"" further undermined the legitimacy of the invasion, and international confidence in the good faith of the usa."
411,1380,neutralize,Remove points of view: the hero of this fascinating story is pasquale rotondi.,the hero of this story is pasquale rotondi.
412,1385,neutralize,"Make this text less biased: july: beatle backlash: us bible belt djs incite thousands to burn beatle records after the viral spread of john lennon's misunderstood ""we're more popular than jesus"" comment.","july: beatle backlash: us bible belt djs incite thousands to burn beatle records after the viral spread of john lennon's ""we're more popular than jesus"" comment."
413,1582,neutralize,"Remove non-neutral points of view: during the operation, three of the highest-level plo leaders, surprised at home, were killed, along with other plo militants (reports of actual number killed range up to 100).","during the operation, three of the highest-level plo leaders, surprised at home, were killed, along with other plo members (reports of actual number killed range up to 100)."
414,1551,neutralize,"Remove non-neutral points of view: other songs of note include ""set me free"" (co-written by ""neutron dance"" scribe allee willis and featured in the opening scene of whoopi goldberg's ""jumpin' jack flash"") and ""my life"" (co-written by actress/ comedienne sandra bernhard).","other songs of note include ""set me free"" (co-written by ""neutron dance"" scribe allee willis and featured in the opening scene of whoopi goldberg's ""jumpin' jack flash"") and ""my life"" (co-written by actress/ comedian sandra bernhard)."
415,1137,neutralize,"Make this text more neutral: in recent years, miller has become known for his right-wing political opinions.","in recent years, miller has become known for his conservative political opinions."
416,1193,neutralize,"Make this paragraph more neutral: worse , by introducing the currency into western berlin, it threatened to create a bastion of economic resurgence deep within the soviet zone.","further , by introducing the currency into western berlin, it threatened to create a bastion of economic resurgence deep within the soviet zone."
417,1129,neutralize,"Remove points of view: image:may day in london.jpg|may day demonstration by extreme left-wing groups in london, 2008","image:may day in london.jpg|may day demonstration by various left-wing groups in london, 2008"
418,1324,neutralize,Remove POV: adelaide's early history was wrought by economic uncertainty and incompetent leadership.,adelaide's early history was wrought by economic uncertainty and questionable leadership.
419,1775,neutralize,Make this more neutral: hillside: named for its location at the highest part of the bu campus.,hillside: named for its location at the highest part of the binghamton campus.
420,1294,neutralize,"Make this paragraph more neutral: many buildings at american universities have flat roofs, whereas pitched roofs designed to shed snow or heavy rain present serious safety challenges for roof hackers.","many buildings at american universities have flat roofs, whereas pitched roofs designed to shed snow or heavy rain present safety challenges for roof hackers."
421,1289,neutralize,"Neutralize this text: and rice merchant) and jing dng ( 1866-1916; a former district head from the nanhua area who became an outlaw after being implicated in a murder case), led an armed force of han chinese and taiwanese aborigines that quickly overwhelmed numerous police stations in the mountains of southern taiwan (modern tainan and kaohsiung).","and rice merchant) and jing dng ( 1866-1916; a former district head from the nanhua area who became an outlaw after being implicated in a murder case), led an armed force of han and taiwanese aborigines that quickly overwhelmed numerous police stations in the mountains of southern taiwan (modern tainan and kaohsiung)."
422,1454,neutralize,"Remove non-neutral points of view: at the same time, a growing number of healthcare workers (medical doctors, nurses, mental health professionals, hospice and nursing home workers, and other healthcare providers) recognize that reiki does appear to have some beneficial effect on the recipient and is a worthwhile inclusion in both professional training and patient care (to wit, registered nurses may earn continuing education units, or ceus, through the american holistic nurses association, accredited by the american nurses credentialing center, for reiki training.)","at the same time, a growing number of healthcare workers (medical doctors, nurses, mental health professionals, hospice and nursing home workers, and other healthcare providers) believe that reiki does appear to have some beneficial effect on the recipient and is a worthwhile inclusion in both professional training and patient care (to wit, registered nurses may earn continuing education units, or ceus, through the american holistic nurses association, accredited by the american nurses credentialing center, for reiki training.)"
423,1516,neutralize,"Make this text less biased: schreiber is also a respected stage actor, having performed in several broadway productions.","schreiber is also a stage actor, having performed in several broadway productions."
424,1736,neutralize,"Remove points of view: in the middle of act two, melchior rapes wendla in a hayloft.","in the middle of act two, melchior has sex with wendla in a hayloft."
425,1242,neutralize,"Remove points of view: anna charlotta schrderheim, ne von stapelmohr, also called ann-charlotte or anne-charlotte, (1754-1791), was a swedish noble woman , lady-in-waiting, wit and salonist, spouse of the politician elis schrderheim.","anna charlotta schrderheim, ne von stapelmohr, also called ann-charlotte or anne-charlotte, (1754-1791), was a swedish noble, lady-in-waiting, wit and salonist, spouse of the politician elis schrderheim."
426,1764,neutralize,Neutralize this text: the village people were a novelty disco band of the late 1970s.,the village people were a disco band of the late 1970s.
427,1326,neutralize,Remove unsourced opinions from this text: unfortunantly mouse finds himself trapped and is spotted by soldiers and killed.,mouse finds himself trapped and is spotted by soldiers and killed.
428,1162,neutralize,"Remove unsourced opinions from this text: the us food and drug administration (fda) maintains that the herb cannabis is associated with numerous harmful health effects, and that significant aspects such as content, production, and supply are unregulated.","the us food and drug administration (fda) states that the herb cannabis is associated with numerous harmful health effects, and that significant aspects such as content, production, and supply are unregulated."
429,1251,neutralize,"Make this more neutral: ilango adigal was a great tamil poet, who was instrumental in the creation of silappathikaram, one of the five great epics of south india.","ilango adigal was a tamil poet, who was instrumental in the creation of silappathikaram, one of the five great epics of south india."
430,1323,neutralize,"Make this paragraph more neutral: the relative success of the album in addition to the pressures of sudden fame took its toll on mangum, who disbanded neutral milk hotel in 1998 after a tour in support of their latest album.","dicks dicks dicks dicks everywherethe relative success of the album in addition to the pressures of sudden fame took its toll on mangum, who disbanded neutral milk hotel in 1998 after a tour in support of their latest album."
431,1306,neutralize,Make this paragraph more neutral: unfortunately this amendment was made invalid by the next president manuel vila camacho.,this amendment was made invalid by the next president manuel vila camacho.
432,1686,neutralize,"Make this paragraph more neutral: timothy james mcveigh (april 23, 1968 – june 11, 2001) was an american terrorist convicted of eleven federal offenses and ultimately executed as a result of his role in the april 19, 1995, oklahoma city bombing.","timothy james mcveigh (april 23, 1968 – june 11, 2001) was an american convicted of eleven federal offenses and ultimately executed as a result of his role in the april 19, 1995, oklahoma city bombing."
433,1277,neutralize,"Remove non-neutral points of view: facing a crushing potential liability, the firm began to unravel.","facing a substantial potential liability, the firm began to unravel."
434,1271,neutralize,"Make this text less biased: the reagan administration provides support to the rebel contras , a group implicated in serious human rights violations including rape, murder, torture, and severing the limbs of live humans.","the reagan administration , as part of the cold war and perceiving the sandinistas as communist, provided support to the rebel contras, a group implicated in serious human rights violations including rape, murder, torture, and severing the limbs of live humans."
435,1683,neutralize,"Remove non-neutral points of view: haunted glory: the rise and fall of trilobyte - excellent detailed article that goes into the making of the 7th guest, the 11th hour, and what went on in the company.","haunted glory: the rise and fall of trilobyte - detailed article that goes into the making of the 7th guest, the 11th hour, and what went on in the company."
436,1562,neutralize,"Remove points of view: gun show loophole is a pejorative term-of-art that refers to private sellers at gun shows not being required to perform a background check on private buyers, in a longstanding practice of private commerce in the united states.","gun show loophole is a term-of-art that refers to private sellers at gun shows not being required to perform a background check on private buyers, in a longstanding practice of private commerce in the united states."
437,1437,neutralize,Remove POV: oropesa's pitching delivery was very unique.,oropesa's pitching delivery was unique.
438,1399,neutralize,"Neutralize this text: typical constructions such as that in the foreground were very poor , made of mud and straw","typical constructions such as that in the foreground were very basic , made of mud and straw"
439,1508,neutralize,"Make this more neutral: in particular, he has cited the swp's promotion of jewish anti-zionist activist and jazz musician gilad atzmon, whose statements relating to the protocols of the elders of zion and the holocaust have been condemned as anti-semitic.","in particular, he has cited the swp's promotion of anti-zionist activist and jazz musician gilad atzmon, whose statements relating to the protocols of the elders of zion and the holocaust have been condemned as anti-semitic."
440,1252,neutralize,"Remove non-neutral points of view: druuna is a popular erotic science fiction and fantasy comic book character created by italian cartoonist paolo eleuteri serpieri, featured prominently in metal hurlant and heavy metal magazines.","druuna is a erotic science fiction and fantasy comic book character created by italian cartoonist paolo eleuteri serpieri, featured prominently in metal hurlant and heavy metal magazines."
441,1799,neutralize,"Make this text less biased: in england, clubs for senior citizens are appropriately called darby and joan clubs.","in england, clubs for senior citizens are called darby and joan clubs."
442,1370,neutralize,Remove POV: she was one of the most highly-acclaimed operatic performers of her time with a voice of enormous magnitude.,she was one of the most highly-acclaimed operatic performers of her time with a voice of great magnitude.
443,1725,neutralize,"Make this text less biased: for example, in munster irish (kerry), a is or and ' is in "" law "" but in ulster irish (donegal), ' tends to be .","for example, in munster irish (kerry), a is or and ' is in "" father "" but in ulster irish (donegal), ' tends to be ."
444,1139,neutralize,Remove points of view: misuse of harvard multivitamin study,use of harvard multivitamin study
445,1307,neutralize,"Make this more neutral: on march 3, 2008, montag's stepbrother eric o'hara was killed in a freak accident after a fall from an icy roof.","on march 3, 2008, montag's stepbrother eric o'hara was killed in a accident after a fall from an icy roof."
446,1394,neutralize,Neutralize this text: he did orchestral arrangements (but not the production) for paul mccartney and wings' acclaimed 1973 album band on the run.,he did orchestral arrangements (but not the production) for paul mccartney and wings' 1973 album band on the run.
447,1389,neutralize,"Remove POV: lee continued the colonial legacy of imposing english as the language of the workplace and the common language among the different races, while recognising malay, mandarin chinese, and tamil as the other three official languages.","lee continued the colonial legacy of using english as the language of the workplace and the common language among the different races, while recognising malay, mandarin chinese, and tamil as the other three official languages."
448,1687,neutralize,"Remove non-neutral points of view: sahaja yoga aims at providing a trans-cultural 'spontaneous' method of attaining this state , which is said to integrate every aspect of spiritual, physical, mental and emotional wellbeing, unlike other traditional methods such as hatha yoga, which rely on the physical pathway of postures and breathing exercises to attain self-realization.","sahaja yoga aims at providing a trans-cultural 'spontaneous' method of attaining this state , which is said to integrate every aspect of spiritual, physical, mental and emotional wellbeing, unlike other traditional methods such as hatha yoga, which are characterised by sahaja yoga as relying on the physical pathway of postures and breathing exercises to attain self-realization."
449,1144,neutralize,"Remove non-neutral points of view: pen de vlez de la gomera is one of the spanish occupied territories in north africa off the moroccan coast (plazas de soberana), along with the coastal cities of ceuta and melilla, the island of pen de alhucemas and islas chafarinas.","pen de vlez de la gomera is one of the spanish territories in north africa off the moroccan coast (plazas de soberana), along with the coastal cities of ceuta and melilla, the island of pen de alhucemas and islas chafarinas."
450,1730,neutralize,Neutralize this text: ( interestingly renny cunnack himself was let go as general manager just three months later - two weeks after his boss ian gow had departed),(renny cunnack himself was let go as general manager just three months later - two weeks after his boss ian gow had departed)
451,1458,neutralize,Make this paragraph more neutral: stintz's rebellion,stintz's alternative
452,1588,neutralize,Remove POV: a new democratic smear campaign has drawn attention to essays jindal wrote discussing his religious views of protestants.,a new democratic ad campaign has drawn attention to essays jindal wrote discussing his religious views of protestants.
453,1695,neutralize,Make this paragraph more neutral: the focus of the lawsuits in recent years has shifted to challenging the bsa's relationship with governments in light of their exclusionary policies.,the focus of the lawsuits in recent years has shifted to challenging the bsa's relationship with governments in light of their policies.
454,1616,neutralize,"Make this text less biased: today they are supported by the posix operating system standard, most unix-like operating systems such as freebsd, gnu/ linux, and mac os x and windows operating systems such as windows vista, windows 7 and to some degree in windows 2000 and windows xp in the form of shortcut files.","today they are supported by the posix operating system standard, most unix-like operating systems such as freebsd, linux, and mac os x and windows operating systems such as windows vista, windows 7 and to some degree in windows 2000 and windows xp in the form of shortcut files."
